GO,Annotation,p-value,BV- Avg Count,BV- Avg Transformed Abundance,BV+ Avg Count,BV+ Avg Transformed Abundance
GO:0031054,pre-miRNA processing,0.10462393375131362,0.4444444444444444,6.582330948561893e-05,0.2,4.5976810789526224e-05
GO:0035500,MH2 domain binding,0.31464098554542774,0.1111111111111111,1.637463089300016e-05,0.05,1.1808914169693254e-05
GO:0060148,positive regulation of posttranscriptional gene silencing,0.03234852053776219,0.3333333333333333,4.919732421443865e-05,0.05,1.1808914169693254e-05
GO:0061614,pri-miRNA transcription by RNA polymerase II,0.009070404423089685,0.4444444444444444,6.582330948561893e-05,0.1,2.3615895462027896e-05
GO:0070412,R-SMAD binding,0.31464098554542774,0.1111111111111111,1.637463089300016e-05,0.05,1.1808914169693254e-05
GO:0070878,primary miRNA binding,0.31464098554542774,0.1111111111111111,1.637463089300016e-05,0.05,1.1808914169693254e-05
GO:0070920,regulation of production of small RNA involved in gene silencing by RNA,0.03234852053776219,0.3333333333333333,4.919732421443865e-05,0.05,1.1808914169693254e-05
GO:1903798,regulation of production of miRNAs involved in gene silencing by miRNA,0.03234852053776219,0.3333333333333333,4.919732421443865e-05,0.05,1.1808914169693254e-05
GO:1903800,positive regulation of production of miRNAs involved in gene silencing by miRNA,0.03234852053776219,0.3333333333333333,4.919732421443865e-05,0.05,1.1808914169693254e-05
GO:2000637,positive regulation of gene silencing by miRNA,0.03234852053776219,0.3333333333333333,4.919732421443865e-05,0.05,1.1808914169693254e-05
GO:2001014,regulation of skeletal muscle cell differentiation,0.009070404423089685,0.4444444444444444,6.582330948561893e-05,0.1,2.3615895462027896e-05
GO:0030229,very-low-density lipoprotein particle receptor activity,0.10597749849970217,0.2222222222222222,3.487748183841739e-05,0.05,9.687068039054067e-06
GO:0034447,very-low-density lipoprotein particle clearance,0.07817676654405102,4.333333333333333,0.00066073032977597,3.15,0.0007274165901095765
GO:0000178,exosome (RNase complex),0.31464098554542774,0.1111111111111111,1.637463089300016e-05,0.05,9.464639788477234e-06
GO:1905354,exoribonuclease complex,0.31464098554542774,0.1111111111111111,1.637463089300016e-05,0.05,9.464639788477234e-06
GO:0031463,Cul3-RING ubiquitin ligase complex,0.31464098554542774,0.1111111111111111,1.637463089300016e-05,0.05,9.464639788477234e-06
GO:0001756,somitogenesis,0.06047051885152741,0.4444444444444444,6.850571063026384e-05,1.0,0.0002685299833537251
GO:0031433,telethonin binding,0.22197616925904834,0.3333333333333333,5.2232480933777704e-05,0.15,3.790531482551179e-05
GO:0033058,directional locomotion,0.46424184958494874,0.3333333333333333,5.2232480933777704e-05,0.25,5.6947846201870614e-05
GO:0035995,detection of muscle stretch,0.22197616925904834,0.3333333333333333,5.2232480933777704e-05,0.15,3.790531482551179e-05
GO:0043056,forward locomotion,0.22197616925904834,0.3333333333333333,5.2232480933777704e-05,0.15,3.790531482551179e-05
GO:0048769,sarcomerogenesis,0.22197616925904834,0.3333333333333333,5.2232480933777704e-05,0.15,3.790531482551179e-05
GO:0061053,somite development,0.14103774678078101,0.6666666666666666,0.00010402963872518416,1.0,0.0002685299833537251
GO:1901897,regulation of relaxation of cardiac muscle,0.22197616925904834,0.3333333333333333,5.2232480933777704e-05,0.15,3.790531482551179e-05
GO:0006642,triglyceride mobilization,0.3601755420004051,3.3333333333333335,0.0005072726734665027,2.25,0.0005215658177531613
GO:0034359,mature chylomicron,0.3601755420004051,2.6666666666666665,0.00040759436691163074,2.25,0.0005215658177531613
GO:0034360,chylomicron remnant,0.3601755420004051,2.6666666666666665,0.00040759436691163074,2.25,0.0005215658177531613
GO:0034382,chylomicron remnant clearance,0.23515004631098962,4.777777777777778,0.0007254992539356778,3.1,0.0007177295220705224
GO:0035473,lipase binding,0.3601755420004051,2.6666666666666665,0.00040759436691163074,2.25,0.0005215658177531613
GO:0042159,lipoprotein catabolic process,0.460230696370843,3.111111111111111,0.00047582373802802856,3.05,0.000707289583989571
GO:0042953,lipoprotein transport,0.07437205673810525,3.5555555555555554,0.0005392669359826716,2.25,0.0005215658177531613
GO:0044872,lipoprotein localization,0.07437205673810525,3.5555555555555554,0.0005392669359826716,2.25,0.0005215658177531613
GO:0071830,triglyceride-rich lipoprotein particle clearance,0.23515004631098962,4.777777777777778,0.0007254992539356778,3.1,0.0007177295220705224
GO:0015670,carbon dioxide transport,0.16721199412592452,8.222222222222221,0.0012488425221182384,3.55,0.0008765449610067824
GO:0019755,one-carbon compound transport,0.16721199412592452,8.222222222222221,0.0012488425221182384,3.55,0.0008765449610067824
GO:0032847,regulation of cellular pH reduction,0.16721199412592452,8.222222222222221,0.0012488425221182384,3.55,0.0008765449610067824
GO:0032849,positive regulation of cellular pH reduction,0.16721199412592452,8.222222222222221,0.0012488425221182384,3.55,0.0008765449610067824
GO:0071244,cellular response to carbon dioxide,0.16721199412592452,8.222222222222221,0.0012488425221182384,3.55,0.0008765449610067824
GO:0071498,cellular response to fluid shear stress,0.16721199412592452,8.222222222222221,0.0012488425221182384,3.55,0.0008765449610067824
GO:0090088,regulation of oligopeptide transport,0.16721199412592452,8.222222222222221,0.0012488425221182384,3.55,0.0008765449610067824
GO:0090089,regulation of dipeptide transport,0.16721199412592452,8.222222222222221,0.0012488425221182384,3.55,0.0008765449610067824
GO:2000878,positive regulation of oligopeptide transport,0.16721199412592452,8.222222222222221,0.0012488425221182384,3.55,0.0008765449610067824
GO:2000880,positive regulation of dipeptide transport,0.16721199412592452,8.222222222222221,0.0012488425221182384,3.55,0.0008765449610067824
GO:2001148,regulation of dipeptide transmembrane transport,0.16721199412592452,8.222222222222221,0.0012488425221182384,3.55,0.0008765449610067824
GO:2001150,positive regulation of dipeptide transmembrane transport,0.16721199412592452,8.222222222222221,0.0012488425221182384,3.55,0.0008765449610067824
GO:2001225,regulation of chloride transport,0.24358253403536745,8.333333333333334,0.0012673453730636557,3.7,0.0009037306109871471
GO:0001543,ovarian follicle rupture,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0001999,renal response to blood flow involved in circulatory renin-angiotensin regulation of systemic arterial blood pressure,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0002018,renin-angiotensin regulation of aldosterone production,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0002019,regulation of renal output by angiotensin,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0003051,angiotensin-mediated drinking behavior,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0003298,physiological muscle hypertrophy,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0003301,physiological cardiac muscle hypertrophy,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0003330,regulation of extracellular matrix constituent secretion,0.23515004631098962,0.7777777777777778,0.00011858184996376041,0.3,6.709063189429767e-05
GO:0003331,positive regulation of extracellular matrix constituent secretion,0.23515004631098962,0.7777777777777778,0.00011858184996376041,0.3,6.709063189429767e-05
GO:0006883,cellular sodium ion homeostasis,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0007202,activation of phospholipase C activity,0.13601973702967562,0.8888888888888888,0.00013369115357020518,0.25,5.519996145701595e-05
GO:0007250,activation of NF-kappaB-inducing kinase activity,0.33374785119756956,0.7777777777777778,0.00011822345934412701,0.35,7.456759536163328e-05
GO:0008065,establishment of blood-nerve barrier,0.44286101914560266,1.1111111111111112,0.00016730691522882,0.6,0.0001297219105439979
GO:0008083,growth factor activity,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0010533,regulation of activation of Janus kinase activity,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0010536,positive regulation of activation of Janus kinase activity,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0010958,regulation of amino acid import across plasma membrane,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0010963,regulation of L-arginine import,0.40788486958024567,0.6666666666666666,0.00010087409529370596,0.35,7.224704934078822e-05
GO:0014820,tonic smooth muscle contraction,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0014824,artery smooth muscle contraction,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0014873,response to muscle activity involved in regulation of muscle adaptation,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0016176,superoxide-generating NADPH oxidase activator activity,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0031703,type 2 angiotensin receptor binding,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0035106,operant conditioning,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0038061,NIK/NF-kappaB signaling,0.3486644937172271,0.8888888888888888,0.00013827969321296915,0.45,9.770033736292212e-05
GO:0048143,astrocyte activation,0.06593563799690079,0.8888888888888888,0.00013286835780987493,0.25,5.519996145701595e-05
GO:0048144,fibroblast proliferation,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0048659,smooth muscle cell proliferation,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0051386,regulation of neurotrophin TRK receptor signaling pathway,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0051387,negative regulation of neurotrophin TRK receptor signaling pathway,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0051957,positive regulation of amino acid transport,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0055078,sodium ion homeostasis,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0061049,cell growth involved in cardiac muscle cell development,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0061098,positive regulation of protein tyrosine kinase activity,0.4684742880548207,1.0,0.0001521940045156224,0.55,0.00012184567532767954
GO:0070471,uterine smooth muscle contraction,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0090190,positive regulation of branching involved in ureteric bud morphogenesis,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:1901201,regulation of extracellular matrix assembly,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:1903596,regulation of gap junction assembly,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:1903598,positive regulation of gap junction assembly,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:1903789,regulation of amino acid transmembrane transport,0.44286101914560266,1.1111111111111112,0.00016730691522882,0.6,0.0001297219105439979
GO:1903961,positive regulation of anion transmembrane transport,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:1905008,regulation of L-lysine import across plasma membrane,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:1905010,positive regulation of L-lysine import across plasma membrane,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:1905541,regulation of L-arginine import across plasma membrane,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:1905589,positive regulation of L-arginine import across plasma membrane,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:2000846,regulation of corticosteroid hormone secretion,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:2000855,regulation of mineralocorticoid secretion,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:2000858,regulation of aldosterone secretion,0.30812030194424056,0.6666666666666666,0.00010087409529370596,0.25,5.519996145701595e-05
GO:0006779,porphyrin-containing compound biosynthetic process,0.1983430626144334,15.222222222222221,0.0023184746853854143,4.4,0.0010785236645546746
GO:0014731,spectrin-associated cytoskeleton,0.1983430626144334,14.88888888888889,0.002266895519716698,4.25,0.0010443533244086985
GO:0031235,intrinsic component of the cytoplasmic side of the plasma membrane,0.226884633630692,11.88888888888889,0.001815600343545615,3.6,0.0008774569752939708
GO:0033014,tetrapyrrole biosynthetic process,0.1983430626144334,15.222222222222221,0.0023184746853854143,4.4,0.0010785236645546746
GO:0007161,calcium-independent cell-matrix adhesion,0.23515004631098962,1.5555555555555556,0.00023692185229792512,0.9,0.00020518583628813554
GO:0052047,symbiotic process mediated by secreted substance,0.5,3.0,0.0004536916684054597,1.9,0.000433114811401523
GO:0071288,cellular response to mercury ion,0.23515004631098962,1.5555555555555556,0.00023692185229792512,0.9,0.00020518583628813554
GO:1901166,neural crest cell migration involved in autonomic nervous system development,0.23515004631098962,1.5555555555555556,0.00023692185229792512,0.9,0.00020518583628813554
GO:0005452,inorganic anion exchanger activity,0.44473891453806275,11.777777777777779,0.0017894117137597944,4.25,0.0010237214006660125
GO:0008510,sodium:bicarbonate symporter activity,0.44473891453806275,11.777777777777779,0.0017894117137597944,4.25,0.0010237214006660125
GO:0009414,response to water deprivation,0.44473891453806275,11.777777777777779,0.0017894117137597944,4.25,0.0010237214006660125
GO:0010446,response to alkaline pH,0.44473891453806275,11.777777777777779,0.0017894117137597944,4.25,0.0010237214006660125
GO:0015106,bicarbonate transmembrane transporter activity,0.44473891453806275,11.777777777777779,0.0017894117137597944,4.25,0.0010237214006660125
GO:0015291,secondary active transmembrane transporter activity,0.48922457244515166,11.88888888888889,0.001805912763647004,4.6,0.0010992267172869516
GO:0015293,symporter activity,0.48922457244515166,11.777777777777779,0.0017894117137597944,4.35,0.0010457985833348025
GO:0015294,solute:cation symporter activity,0.48922457244515166,11.777777777777779,0.0017894117137597944,4.35,0.0010457985833348025
GO:0015297,antiporter activity,0.44473891453806275,11.88888888888889,0.001805912763647004,4.5,0.0010771495346181617
GO:0015301,anion:anion antiporter activity,0.44473891453806275,11.88888888888889,0.001805912763647004,4.5,0.0010771495346181617
GO:0015370,solute:sodium symporter activity,0.48922457244515166,11.777777777777779,0.0017894117137597944,4.35,0.0010457985833348025
GO:0099516,.,0.44473891453806275,11.88888888888889,0.001805912763647004,4.5,0.0010771495346181617
GO:0010867,positive regulation of triglyceride biosynthetic process,0.018225364488031186,0.6666666666666666,9.979112844494864e-05,0.0,0.0
GO:0010897,negative regulation of triglyceride catabolic process,0.018225364488031186,0.6666666666666666,9.979112844494864e-05,0.0,0.0
GO:0010915,regulation of very-low-density lipoprotein particle clearance,0.018617538956955372,1.6666666666666667,0.00024989222031513217,0.05,1.0477849106144272e-05
GO:0010916,negative regulation of very-low-density lipoprotein particle clearance,0.018617538956955372,1.6666666666666667,0.00024989222031513217,0.05,1.0477849106144272e-05
GO:0010982,regulation of high-density lipoprotein particle clearance,0.018225364488031186,0.6666666666666666,9.979112844494864e-05,0.0,0.0
GO:0010985,negative regulation of lipoprotein particle clearance,0.018617538956955372,1.6666666666666667,0.00024989222031513217,0.05,1.0477849106144272e-05
GO:0010987,negative regulation of high-density lipoprotein particle clearance,0.018225364488031186,0.6666666666666666,9.979112844494864e-05,0.0,0.0
GO:0010989,negative regulation of low-density lipoprotein particle clearance,0.018225364488031186,0.6666666666666666,9.979112844494864e-05,0.0,0.0
GO:0051005,negative regulation of lipoprotein lipase activity,0.018617538956955372,1.6666666666666667,0.00024989222031513217,0.05,1.0477849106144272e-05
GO:0090209,negative regulation of triglyceride metabolic process,0.3601755420004051,1.1111111111111112,0.0001681058452987614,0.8,0.0001862787944671177
GO:0006228,UTP biosynthetic process,0.00043814131753861586,3.111111111111111,0.00047156928210768153,8.4,0.002015986433692353
GO:0006241,CTP biosynthetic process,0.00043814131753861586,3.111111111111111,0.00047156928210768153,8.4,0.002015986433692353
GO:0009147,pyrimidine nucleoside triphosphate metabolic process,0.00043814131753861586,3.111111111111111,0.00047156928210768153,8.4,0.002015986433692353
GO:0009148,pyrimidine nucleoside triphosphate biosynthetic process,0.00043814131753861586,3.111111111111111,0.00047156928210768153,8.4,0.002015986433692353
GO:0009208,pyrimidine ribonucleoside triphosphate metabolic process,0.00043814131753861586,3.111111111111111,0.00047156928210768153,8.4,0.002015986433692353
GO:0009209,pyrimidine ribonucleoside triphosphate biosynthetic process,0.00043814131753861586,3.111111111111111,0.00047156928210768153,8.4,0.002015986433692353
GO:0046036,CTP metabolic process,0.00043814131753861586,3.111111111111111,0.00047156928210768153,8.4,0.002015986433692353
GO:0046051,UTP metabolic process,0.00043814131753861586,3.111111111111111,0.00047156928210768153,8.4,0.002015986433692353
GO:0060099,"regulation of phagocytosis, engulfment",0.0002188057743033191,4.777777777777778,0.0007242897114400121,12.95,0.0031164922956301373
GO:1901074,regulation of engulfment of apoptotic cell,0.0002188057743033191,4.777777777777778,0.0007242897114400121,12.95,0.0031164922956301373
GO:1905153,regulation of membrane invagination,0.0002188057743033191,4.777777777777778,0.0007242897114400121,12.95,0.0031164922956301373
GO:0090630,activation of GTPase activity,0.08662155339834055,0.7777777777777778,0.00012185215710209719,0.25,7.39004788799665e-05
GO:0006971,hypotonic response,0.44054487312044505,0.4444444444444444,6.644904335830481e-05,0.35,7.453580522616689e-05
GO:0008362,chitin-based embryonic cuticle biosynthetic process,0.44054487312044505,0.4444444444444444,6.644904335830481e-05,0.35,7.453580522616689e-05
GO:0023016,signal transduction by trans-phosphorylation,0.44054487312044505,0.4444444444444444,6.644904335830481e-05,0.35,7.453580522616689e-05
GO:0036251,positive regulation of transcription from RNA polymerase II promoter in response to salt stress,0.44054487312044505,0.4444444444444444,6.644904335830481e-05,0.35,7.453580522616689e-05
GO:0036438,maintenance of lens transparency,0.44054487312044505,0.4444444444444444,6.644904335830481e-05,0.35,7.453580522616689e-05
GO:0061392,regulation of transcription from RNA polymerase II promoter in response to osmotic stress,0.44054487312044505,0.4444444444444444,6.644904335830481e-05,0.35,7.453580522616689e-05
GO:0061393,positive regulation of transcription from RNA polymerase II promoter in response to osmotic stress,0.44054487312044505,0.4444444444444444,6.644904335830481e-05,0.35,7.453580522616689e-05
GO:0061404,positive regulation of transcription from RNA polymerase II promoter in response to increased salt,0.44054487312044505,0.4444444444444444,6.644904335830481e-05,0.35,7.453580522616689e-05
GO:0061416,regulation of transcription from RNA polymerase II promoter in response to salt stress,0.44054487312044505,0.4444444444444444,6.644904335830481e-05,0.35,7.453580522616689e-05
GO:0071476,cellular hypotonic response,0.44054487312044505,0.4444444444444444,6.644904335830481e-05,0.35,7.453580522616689e-05
GO:1905407,regulation of creatine transmembrane transporter activity,0.44054487312044505,0.4444444444444444,6.644904335830481e-05,0.35,7.453580522616689e-05
GO:1905408,negative regulation of creatine transmembrane transporter activity,0.44054487312044505,0.4444444444444444,6.644904335830481e-05,0.35,7.453580522616689e-05
GO:0006982,response to lipid hydroperoxide,0.08133323403268428,2.111111111111111,0.0003214677655777344,0.65,0.0001421924013324943
GO:0033194,response to hydroperoxide,0.08133323403268428,2.111111111111111,0.0003214677655777344,0.65,0.0001421924013324943
GO:0034444,regulation of plasma lipoprotein oxidation,0.08133323403268428,2.111111111111111,0.0003214677655777344,0.65,0.0001421924013324943
GO:0034445,negative regulation of plasma lipoprotein oxidation,0.08133323403268428,2.111111111111111,0.0003214677655777344,0.65,0.0001421924013324943
GO:0010710,regulation of collagen catabolic process,0.4885344285069389,1.0,0.00014739113691770655,0.65,0.00013880007037601032
GO:0010711,negative regulation of collagen catabolic process,0.1844134601076851,1.0,0.00014739113691770655,0.5,8.34413120431254e-05
GO:0010713,negative regulation of collagen metabolic process,0.16107471718719635,1.1111111111111112,0.00016366271476123896,1.05,0.00024318609238676444
GO:0010716,negative regulation of extracellular matrix disassembly,0.4885344285069389,1.0,0.00014739113691770655,0.65,0.00013880007037601032
GO:0022410,circadian sleep/wake cycle process,0.1844134601076851,1.0,0.00014739113691770655,0.5,8.34413120431254e-05
GO:0042745,circadian sleep/wake cycle,0.32680105142698024,1.2222222222222223,0.0001801773646483796,0.6,0.00010962150179842295
GO:0042747,"circadian sleep/wake cycle, REM sleep",0.1844134601076851,1.0,0.00014739113691770655,0.5,8.34413120431254e-05
GO:0050802,"circadian sleep/wake cycle, sleep",0.1844134601076851,1.0,0.00014739113691770655,0.5,8.34413120431254e-05
GO:0060310,regulation of elastin catabolic process,0.1844134601076851,1.0,0.00014739113691770655,0.5,8.34413120431254e-05
GO:0060311,negative regulation of elastin catabolic process,0.1844134601076851,1.0,0.00014739113691770655,0.5,8.34413120431254e-05
GO:0060313,negative regulation of blood vessel remodeling,0.1844134601076851,1.0,0.00014739113691770655,0.5,8.34413120431254e-05
GO:1903019,negative regulation of glycoprotein metabolic process,0.1844134601076851,1.0,0.00014739113691770655,0.5,8.34413120431254e-05
GO:1903054,negative regulation of extracellular matrix organization,0.4885344285069389,1.0,0.00014739113691770655,0.65,0.00013880007037601032
GO:0002248,connective tissue replacement involved in inflammatory response wound healing,0.482221501694089,0.2222222222222222,3.254480754001855e-05,0.35,5.962494911748641e-05
GO:0008191,metalloendopeptidase inhibitor activity,0.37679504973847894,0.3333333333333333,5.025256221007299e-05,0.6,0.00011730430945787031
GO:0051045,negative regulation of membrane protein ectodomain proteolysis,0.37679504973847894,0.3333333333333333,5.025256221007299e-05,0.6,0.00011730430945787031
GO:0097709,connective tissue replacement,0.482221501694089,0.2222222222222222,3.254480754001855e-05,0.35,5.962494911748641e-05
GO:1905049,negative regulation of metallopeptidase activity,0.37679504973847894,0.3333333333333333,5.025256221007299e-05,0.6,0.00011730430945787031
GO:0060355,positive regulation of cell adhesion molecule production,0.2833956845386538,0.6666666666666666,0.000101953533018303,0.2,4.626394119736495e-05
GO:0097573,glutathione oxidoreductase activity,0.2833956845386538,0.6666666666666666,0.000101953533018303,0.2,4.626394119736495e-05
GO:2000586,regulation of platelet-derived growth factor receptor-beta signaling pathway,0.058260459023828044,0.8888888888888888,0.00013394779553447197,0.2,4.626394119736495e-05
GO:2000587,negative regulation of platelet-derived growth factor receptor-beta signaling pathway,0.058260459023828044,0.8888888888888888,0.00013394779553447197,0.2,4.626394119736495e-05
GO:0008093,cytoskeletal adaptor activity,0.08133323403268428,3.0,0.0004534183672185063,0.85,0.00021015895113247392
GO:0030673,axolemma,0.08133323403268428,3.0,0.0004534183672185063,0.85,0.00021015895113247392
GO:0032589,neuron projection membrane,0.08133323403268428,3.0,0.0004534183672185063,0.85,0.00021015895113247392
GO:0061175,type II terminal bouton,0.07108506254357573,0.6666666666666666,0.00010123060797163746,0.1,2.898481586304799e-05
GO:0098975,postsynapse of neuromuscular junction,0.07108506254357573,0.6666666666666666,0.00010123060797163746,0.1,2.898481586304799e-05
GO:0061792,secretory granule maturation,0.09265830266172553,0.4444444444444444,6.868910380228107e-05,0.1,2.898481586304799e-05
GO:1901046,positive regulation of oviposition,0.09265830266172553,0.4444444444444444,6.868910380228107e-05,0.1,2.898481586304799e-05
GO:1990502,dense core granule maturation,0.09265830266172553,0.4444444444444444,6.868910380228107e-05,0.1,2.898481586304799e-05
GO:0001519,peptide amidation,0.31464098554542774,0.1111111111111111,1.627322969648615e-05,0.05,1.2496275829331306e-05
GO:0031179,peptide modification,0.31464098554542774,0.1111111111111111,1.627322969648615e-05,0.05,1.2496275829331306e-05
GO:0005640,nuclear outer membrane,0.10298391096442583,1.0,0.00015440422999641706,0.35,6.466797175599452e-05
GO:0009713,catechol-containing compound biosynthetic process,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:0010040,response to iron(II) ion,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:0010726,positive regulation of hydrogen peroxide metabolic process,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:0032227,"negative regulation of synaptic transmission, dopaminergic",0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:0032769,negative regulation of monooxygenase activity,0.022504694580465397,0.7777777777777778,0.00011740066358379675,0.1,1.7047087883772282e-05
GO:0035067,negative regulation of histone acetylation,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:0036276,response to antidepressant,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:0042416,dopamine biosynthetic process,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:0042423,catecholamine biosynthetic process,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:0046189,phenol-containing compound biosynthetic process,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:0050812,regulation of acyl-CoA biosynthetic process,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:0051581,negative regulation of neurotransmitter uptake,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:0051585,negative regulation of dopamine uptake involved in synaptic transmission,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:0051589,negative regulation of neurotransmitter transport,0.2497324576682034,1.0,0.00014993556302318194,1.3,0.0003660608882600292
GO:0051611,regulation of serotonin uptake,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:0051612,negative regulation of serotonin uptake,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:0051622,negative regulation of norepinephrine uptake,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:0051945,negative regulation of catecholamine uptake involved in synaptic transmission,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:0060079,excitatory postsynaptic potential,0.061858783858693776,0.7777777777777778,0.00011740066358379675,0.1,1.9042531376358823e-05
GO:0070494,regulation of thrombin-activated receptor signaling pathway,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:0070495,negative regulation of thrombin-activated receptor signaling pathway,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:0071280,cellular response to copper ion,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:0099565,"chemical synaptic transmission, postsynaptic",0.061858783858693776,0.7777777777777778,0.00011740066358379675,0.1,1.9042531376358823e-05
GO:1902957,"negative regulation of mitochondrial electron transport, NADH to ubiquinone",0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:1903282,regulation of glutathione peroxidase activity,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:1903284,positive regulation of glutathione peroxidase activity,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:1903285,positive regulation of hydrogen peroxide catabolic process,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:1904307,response to desipramine,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:1904715,negative regulation of chaperone-mediated autophagy,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:1905447,negative regulation of mitochondrial ATP synthesis coupled electron transport,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:2000470,positive regulation of peroxidase activity,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:2000757,negative regulation of peptidyl-lysine acetylation,0.004267335152279196,0.7777777777777778,0.00011740066358379675,0.0,0.0
GO:0004082,bisphosphoglycerate mutase activity,0.07108506254357573,1.4444444444444444,0.0002141591810483706,0.5,0.00012286647539009744
